user_id,username,email,age,subscription,city,region,product_category,sale_amount,price,store_id,status,raw_timestamp,transaction_date
U1198,arjun_41,arjun.nair8@hotmail.com,28,Premium,Delhi,North,Books,239.49,239.49,STR_2,Pending,2026-01-18 15:06:53,2026-01-18
U1015,priya_69,priya.williams7@outlook.com,52,Basic,Mumbai,West,Books,1130.02,1130.02,STR_5,Active,2026-01-10 11:04:26,2026-01-10
U1188,vanshika_21,vanshika.roy6@outlook.com,23,Basic,Mumbai,West,Beauty,99.43,99.43,STR_2,Active,2026-03-03 02:34:06,2026-03-03
U1268,john_61,john.roy7@gmail.com,40,Free,Mumbai,West,Books,1934.98,1934.98,STR_4,Active,2026-01-20 18:57:41,2026-01-20
U1151,michael_49,michael.brown6@example.com,41,Free,Chandigarh,North,Books,498.52,498.52,STR_1,Active,2026-01-17 04:33:19,2026-01-17
U1261,vanshika_61,vanshika.nair7@gmail.com,37,Premium,Delhi,North,Clothing,90.14,90.14,STR_3,,2026-02-27 00:14:27,2026-02-27
U1227,ritik_97,ritik.mishra1@hotmail.com,53,Premium,Ambala,West,Books,1030.22,1030.22,STR_4,Active,2026-01-01 14:53:54,2026-01-01
U1007,bob_58,bob.gupta2@outlook.com,19,Free,Delhi,North,Books,1200.95,,STR_2,Active,2026-05-06 07:48:16,2026-05-06
U1124,ananya_20,ananya.sharma7@yahoo.com,43,Basic,Mumbai,West,Beauty,1902.96,1902.96,STR_4,Active,2026-01-07 07:56:23,2026-01-07
U1152,diya_54,diya.reddy7@hotmail.com,57,Premium,Ambala,West,Electronics,1807.26,1807.26,STR_5,Active,2026-01-05 17:30:03,2026-01-05
U1294,priya_81,priya.reddy6@gmail.com,49,Premium,Bangalore,South,Books,1121.58,1121.58,STR_3,Pending,2026-05-15 12:32:04,2026-05-15
U1227,ritik_97,ritik.mishra1@hotmail.com,54,Premium,Mumbai,West,Books,1527.8,1527.8,STR_3,Active,2026-02-28 16:32:10,2026-02-28
U1089,john_87,john.joshi9@gmail.com,57,Free,Mumbai,West,Electronics,1027.96,1027.96,STR_2,Active,2026-02-05 18:29:07,2026-02-05
U1098,ananya_93,ananya.joni6@example.com,23,Basic,Mullana,West,Clothing,1274.03,1274.03,STR_1,Active,2026-01-27 23:13:17,2026-01-27
U1278,diya_88,diya.joni9@gmail.com,16,Premium,Kolkata,East,Books,198.46,198.46,STR_4,Active,2026-04-23 12:12:13,2026-04-23
U1273,john_62,john.smith6@example.com,54,Premium,Chandigarh,North,Clothing,1600.77,1600.77,STR_2,Active,2026-01-30 01:56:27,2026-01-30
U1203,arjun_52,arjun.patel9@hotmail.com,51,Premium,Delhi,North,Books,1593.58,1593.58,STR_1,Pending,2026-04-24 01:58:58,2026-04-24
U1191,karan_89,karan.patel8@example.com,32,Free,Ambala,West,Beauty,627.8,627.8,STR_2,,2026-01-02 12:03:26,2026-01-02
U1288,karan_54,karan.smith7@gmail.com,20,Basic,Ambala,West,Electronics,1743.77,1743.77,STR_4,Pending,2026-05-28 07:54:33,2026-05-28
U1013,david_55,david.patel4@outlook.com,50,Free,Mullana,West,Clothing,85.53,85.53,STR_3,Inactive,2026-03-08 09:38:19,2026-03-08
U1071,rahul_36,rahul.mehta5@hotmail.com,48,Premium,Bangalore,South,Beauty,59.87,59.87,STR_5,Active,2026-01-20 06:43:26,2026-01-20
U1275,bob_74,bob.mishra4@yahoo.com,32,Premium,Mumbai,West,Electronics,293.09,293.09,STR_3,Pending,2026-02-18 23:48:47,2026-02-18
U1051,sophia_71,sophia.nair4@example.com,35,Free,Ambala,West,Electronics,1629.26,1629.26,STR_2,Active,2026-04-12 07:28:23,2026-04-12
U1172,kabir_47,kabir.nair1@yahoo.com,52,Free,Ambala,West,Beauty,680.25,680.25,STR_3,,2026-03-08 05:53:03,2026-03-08
U1187,arjun_94,arjun.singh7@hotmail.com,44,Free,Delhi,North,Electronics,802.9,802.9,STR_4,Active,2026-02-09 02:45:17,2026-02-09
U1104,sophia_34,sophia.mishra7@example.com,23,Premium,Bangalore,South,Clothing,919.71,919.71,STR_3,Active,2026-05-25 11:45:18,2026-05-25
U1073,amit_10,amit.verma6@yahoo.com,58,Premium,Mullana,West,Electronics,1226.15,1226.15,STR_1,Active,2026-04-18 13:12:40,2026-04-18
U1016,diya_97,diya.brown6@gmail.com,63,Premium,Mullana,West,Beauty,1302.72,1302.72,STR_1,Pending,2026-02-08 16:18:39,2026-02-08
U1194,ritik_40,ritik.joni3@outlook.com,53,Premium,Chandigarh,North,Beauty,951.94,951.94,STR_1,Pending,2026-01-07 11:13:18,2026-01-07
U1133,david_87,david.joni2@yahoo.com,62,Premium,Delhi,North,Books,950.91,950.91,STR_5,Active,2026-01-08 19:57:45,2026-01-08
U1225,bob_58,bob.brown6@hotmail.com,54,Free,Kolkata,East,Home,513.39,513.39,STR_2,Active,2026-04-01 17:27:33,2026-04-01
U1092,emma_18,emma.joshi6@hotmail.com,41,Premium,Ambala,West,Home,1926.77,1926.77,STR_1,Active,2026-05-27 12:52:00,2026-05-27
U1073,amit_10,amit.verma6@yahoo.com,34,Free,Mullana,West,Books,553.58,553.58,STR_5,Active,2026-04-15 11:05:22,2026-04-15
U1087,ritik_43,ritik.smith3@hotmail.com,65,Premium,Mumbai,West,Electronics,781.0,781.0,STR_4,Inactive,2026-04-02 02:55:55,2026-04-02
U1283,michael_68,michael.joshi6@yahoo.com,42,Premium,Kolkata,East,Clothing,380.51,380.51,STR_1,,2026-03-14 00:41:50,2026-03-14
U1278,diya_88,diya.joni9@gmail.com,17,Free,Mumbai,West,Clothing,1737.74,1737.74,STR_2,Pending,2026-05-22 02:41:03,2026-05-22
U1274,vanshika_86,vanshika.singh5@outlook.com,32,Free,Ambala,West,Electronics,1764.28,1764.28,STR_1,Active,2026-05-31 12:03:06,2026-05-31
U1266,kabir_22,kabir.joshi2@hotmail.com,50,Basic,Mumbai,West,Home,324.67,324.67,STR_4,Active,2026-05-31 01:20:44,2026-05-31
U1146,rahul_43,rahul.patel6@outlook.com,58,Premium,Mumbai,West,Home,470.85,470.85,STR_1,Active,2026-04-29 03:47:07,2026-04-29
U1243,priya_27,priya.rao7@example.com,39,Free,Kolkata,East,Beauty,1108.26,1108.26,STR_3,Active,2026-03-11 02:33:24,2026-03-11
U1003,rahul_74,rahul.brown1@hotmail.com,25,Free,Mumbai,West,Beauty,1458.39,1458.39,STR_3,Active,2026-04-24 11:33:12,2026-04-24
U1028,amit_32,amit.reddy9@gmail.com,62,Premium,Mullana,West,Books,1343.9,1343.9,STR_5,Active,2026-03-04 08:46:23,2026-03-04
U1030,emma_79,emma.williams9@gmail.com,59,Free,Delhi,North,Clothing,831.49,831.49,STR_3,Pending,2026-03-14 21:46:55,2026-03-14
U1254,diya_32,diya.kumar2@gmail.com,15,Premium,Mullana,West,Clothing,1940.14,1940.14,STR_4,,2026-01-21 17:30:08,2026-01-21
U1147,kabir_81,kabir.kumar1@hotmail.com,15,Basic,Ambala,West,Books,268.48,268.48,STR_1,Active,2026-02-03 19:34:01,2026-02-03
U1129,,priya.gupta1@gmail.com,38,Basic,Delhi,North,Home,1069.33,1069.33,STR_5,Active,2026-04-21 01:57:45,2026-04-21
U1046,vanshika_53,vanshika.das2@yahoo.com,40,Free,Ambala,West,Electronics,552.99,552.99,STR_4,Pending,2026-04-10 23:11:25,2026-04-10
U1102,sneha_35,sneha.brown3@gmail.com,37,Premium,Chandigarh,North,Electronics,957.92,957.92,STR_2,Active,2026-02-25 14:52:24,2026-02-25
U1008,emma_43,emma.joni1@example.com,50,Basic,Mullana,West,Beauty,1010.41,1010.41,STR_2,Active,2026-01-17 14:10:56,2026-01-17
U1270,clara_18,clara.nair2@gmail.com,56,Free,Delhi,North,Beauty,1094.76,1094.76,STR_2,Inactive,2026-04-22 20:18:44,2026-04-22
U1083,priya_68,priya.jones6@outlook.com,60,Free,Delhi,North,Electronics,1604.98,1604.98,STR_2,Active,2026-03-21 02:27:54,2026-03-21
U1228,arjun_39,arjun.singh6@yahoo.com,49,Basic,Ambala,West,Clothing,280.42,280.42,STR_5,Active,2026-04-02 14:22:27,2026-04-02
U1147,kabir_81,kabir.kumar1@hotmail.com,60,Premium,Mullana,West,Electronics,1158.2,1158.2,STR_3,Pending,2026-03-10 08:30:12,2026-03-10
U1050,diya_21,diya.sharma4@yahoo.com,42,Basic,Delhi,North,Home,1854.23,1854.23,STR_2,Active,2026-03-29 07:19:13,2026-03-29
U1188,vanshika_21,vanshika.roy6@outlook.com,25,Premium,Mullana,West,Books,1360.66,1360.66,STR_1,Active,2026-02-01 22:31:41,2026-02-01
U1152,diya_54,diya.reddy7@hotmail.com,23,Free,Mullana,West,Electronics,785.04,785.04,STR_1,,2026-05-02 00:20:26,2026-05-02
U1133,david_87,david.joni2@yahoo.com,40,Free,Bangalore,South,Electronics,481.36,481.36,STR_5,Active,2026-05-31 16:20:33,2026-05-31
U1115,michael_37,michael.johnson2@example.com,51,Basic,Ambala,West,Beauty,822.67,822.67,STR_2,Active,2026-05-28 10:40:04,2026-05-28
U1176,clara_17,clara.gupta3@outlook.com,51,Basic,Ambala,West,Home,1494.5,1494.5,STR_3,Inactive,2026-02-01 11:39:06,2026-02-01
U1014,alice_91,alice.joni3@hotmail.com,22,Premium,Ambala,West,Beauty,1570.76,1570.76,STR_4,Active,2026-04-07 08:42:03,2026-04-07
U1213,alice_90,alice.brown5@yahoo.com,55,Premium,Ambala,West,Home,80.14,80.14,STR_2,Pending,2026-03-01 17:04:24,2026-03-01
U1189,john_61,john.smith9@gmail.com,26,Premium,Delhi,North,Clothing,116.19,116.19,STR_1,Active,2026-01-04 23:54:52,2026-01-04
U1255,clara_55,clara.sharma4@hotmail.com,20,Free,Bangalore,South,Books,1736.21,1736.21,STR_1,Inactive,2026-05-13 08:10:24,2026-05-13
U1224,oliver_35,oliver.singh7@example.com,29,Free,Bangalore,South,Books,1539.03,1539.03,STR_2,Active,2026-04-22 08:47:44,2026-04-22
U1224,oliver_35,oliver.singh7@example.com,41,Free,Ambala,West,Home,1288.43,1288.43,STR_4,Active,2026-05-20 14:56:33,2026-05-20
U1282,clara_21,clara.sharma9@yahoo.com,23,Free,Mullana,West,Electronics,924.47,924.47,STR_3,Active,2026-03-12 12:24:44,2026-03-12
U1146,rahul_43,rahul.patel6@outlook.com,17,Premium,Ambala,West,Home,1276.44,1276.44,STR_2,Inactive,2026-01-08 17:01:49,2026-01-08
U1293,sophia_26,sophia.williams7@hotmail.com,28,Premium,Ambala,West,Beauty,1940.47,1940.47,STR_2,Active,2026-03-27 11:49:49,2026-03-27
U1282,clara_21,clara.sharma9@yahoo.com,22,Free,Delhi,North,Electronics,1752.24,1752.24,STR_4,,2026-03-17 04:47:51,2026-03-17
U1039,diya_85,diya.brown4@gmail.com,49,Free,Bangalore,South,Clothing,1304.41,1304.41,STR_4,Pending,2026-01-02 13:22:42,2026-01-02
U1225,bob_58,bob.brown6@hotmail.com,49,Premium,Ambala,West,Home,938.53,938.53,STR_5,Active,2026-04-22 01:15:14,2026-04-22
U1227,ritik_97,ritik.mishra1@hotmail.com,55,Free,Ambala,West,Beauty,139.2,139.2,STR_5,Active,2026-05-05 17:29:42,2026-05-05
U1051,sophia_71,sophia.nair4@example.com,40,Premium,Delhi,North,Electronics,572.72,572.72,STR_1,Active,2026-03-19 13:25:01,2026-03-19
U1269,john_50,john.joshi5@outlook.com,49,Free,Mullana,West,Home,227.85,227.85,STR_3,,2026-04-28 08:00:10,2026-04-28
U1250,ritik_52,ritik.verma4@yahoo.com,45,Free,Chandigarh,North,Clothing,388.08,388.08,STR_5,Pending,2026-01-14 08:31:46,2026-01-14
U1121,amit_72,amit.joshi1@example.com,35,Premium,Ambala,West,Beauty,1678.11,1678.11,STR_4,Active,2026-03-23 11:52:28,2026-03-23
U1198,arjun_41,arjun.nair8@hotmail.com,50,Premium,Delhi,North,Electronics,1344.16,1344.16,STR_2,Pending,2026-03-03 05:30:59,2026-03-03
U1078,,vanshika.patel4@gmail.com,50,Free,Delhi,North,Beauty,285.11,285.11,STR_2,Active,2026-01-16 06:14:15,2026-01-16
U1233,emma_74,emma.reddy5@yahoo.com,64,Premium,Ambala,West,Beauty,610.12,610.12,STR_3,,2026-05-25 12:48:26,2026-05-25
U1046,vanshika_53,vanshika.das2@yahoo.com,35,Basic,Bangalore,South,Electronics,1185.23,1185.23,STR_4,Pending,2026-04-23 03:47:17,2026-04-23
U1187,arjun_94,arjun.singh7@hotmail.com,45,Premium,Ambala,West,Beauty,1143.83,1143.83,STR_1,Pending,2026-04-01 17:45:02,2026-04-01
U1237,amit_25,amit.rao8@outlook.com,62,Premium,Bangalore,South,Home,1668.93,,STR_1,Active,2026-03-08 06:32:52,2026-03-08
U1082,david_58,david.smith1@example.com,52,Premium,Mullana,West,Beauty,1876.62,1876.62,STR_1,,2026-02-09 11:53:52,2026-02-09
U1080,david_62,david.williams1@yahoo.com,19,Free,Chandigarh,North,Clothing,1862.58,,STR_2,Inactive,2026-05-07 08:26:19,2026-05-07
U1266,kabir_22,kabir.joshi2@hotmail.com,49,Premium,Delhi,North,Beauty,384.77,384.77,STR_4,Inactive,2026-02-13 21:24:16,2026-02-13
U1011,vanshika_47,vanshika.brown2@yahoo.com,31,Basic,Mumbai,West,Beauty,1993.44,,STR_3,Active,2026-03-12 02:15:49,2026-03-12
U1189,john_61,john.smith9@gmail.com,17,Free,Chandigarh,North,Books,1883.45,1883.45,STR_1,Active,2026-03-17 00:29:02,2026-03-17
U1079,emma_62,emma.rao3@yahoo.com,52,Basic,Kolkata,East,Beauty,101.74,,STR_2,Pending,2026-01-10 17:47:25,2026-01-10
U1026,bob_44,bob.rao6@gmail.com,51,Free,Kolkata,East,Electronics,1780.06,1780.06,STR_2,Inactive,2026-04-08 15:37:55,2026-04-08
U1178,oliver_99,oliver.singh7@outlook.com,16,Free,Delhi,North,Home,1072.8,,STR_5,Active,2026-02-26 18:56:10,2026-02-26
U1228,arjun_39,,26,Free,Mumbai,West,Home,868.22,868.22,STR_1,Active,2026-05-30 00:31:55,2026-05-30
U1039,diya_85,diya.brown4@gmail.com,19,Premium,Kolkata,East,Home,570.71,570.71,STR_2,Pending,2026-01-02 12:51:26,2026-01-02
U1235,oliver_28,oliver.gupta4@example.com,60,Premium,Delhi,North,Electronics,1859.12,1859.12,STR_1,Pending,2026-01-16 16:23:01,2026-01-16
U1152,diya_54,diya.reddy7@hotmail.com,38,Free,Mullana,West,Electronics,348.08,348.08,STR_3,Pending,2026-05-10 06:56:54,2026-05-10
U1135,ananya_60,ananya.das4@gmail.com,35,Free,Delhi,North,Beauty,589.91,589.91,STR_3,Pending,2026-03-30 09:10:07,2026-03-30
U1042,arjun_79,arjun.jones3@hotmail.com,15,Basic,Ambala,West,Clothing,1283.61,1283.61,STR_5,Active,2026-04-06 21:09:37,2026-04-06
U1179,karan_73,karan.rao8@gmail.com,18,Free,Delhi,North,Books,78.07,78.07,STR_3,Pending,2026-02-07 03:06:19,2026-02-07
U1123,kabir_13,kabir.rao7@hotmail.com,21,Premium,Bangalore,South,Electronics,1409.18,1409.18,STR_2,Active,2026-01-08 07:03:52,2026-01-08
U1283,michael_68,michael.joshi6@yahoo.com,23,Free,Ambala,West,Books,684.39,684.39,STR_3,Active,2026-01-16 20:02:38,2026-01-16
U1225,bob_58,bob.brown6@hotmail.com,59,Free,Mullana,West,Beauty,1056.79,1056.79,STR_5,Active,2026-04-19 06:18:12,2026-04-19
U1298,ritik_31,ritik.mehta8@outlook.com,61,Free,Mullana,West,Books,1821.48,1821.48,STR_4,Pending,2026-05-01 19:40:29,2026-05-01
U1051,,sophia.nair4@example.com,63,Premium,Delhi,North,Clothing,1211.5,1211.5,STR_3,Active,2026-02-23 15:37:15,2026-02-23
U1296,alice_83,alice.mehta7@hotmail.com,33,Basic,Mumbai,West,Books,122.16,122.16,STR_2,,2026-03-10 17:17:05,2026-03-10
U1225,bob_58,bob.brown6@hotmail.com,57,Free,Mullana,West,Electronics,258.99,258.99,STR_1,Pending,2026-02-26 23:04:20,2026-02-26
U1237,amit_25,amit.rao8@outlook.com,42,Free,Ambala,West,Clothing,416.84,416.84,STR_2,,2026-05-18 18:02:51,2026-05-18
U1191,karan_89,karan.patel8@example.com,30,Free,Delhi,North,Books,929.14,929.14,STR_2,Active,2026-02-17 10:37:40,2026-02-17
U1195,diya_80,diya.sharma7@gmail.com,60,Free,Mullana,West,Electronics,1805.04,1805.04,STR_5,Pending,2026-02-24 03:36:18,2026-02-24
U1188,vanshika_21,vanshika.roy6@outlook.com,22,Premium,Ambala,West,Electronics,1292.99,,STR_5,,2026-05-09 13:32:21,2026-05-09
U1241,sneha_24,sneha.joshi3@gmail.com,55,Premium,Bangalore,South,Beauty,1532.44,1532.44,STR_1,Inactive,2026-01-22 03:35:10,2026-01-22
U1109,kabir_66,kabir.mehta9@example.com,63,Free,Delhi,North,Beauty,1408.64,1408.64,STR_5,Active,2026-04-30 13:26:29,2026-04-30
U1083,priya_68,priya.jones6@outlook.com,61,Free,Mumbai,West,Books,386.02,386.02,STR_3,,2026-04-01 04:25:44,2026-04-01
U1190,diya_62,diya.roy1@yahoo.com,33,Premium,Chandigarh,North,Electronics,173.94,,STR_4,Inactive,2026-03-22 12:46:22,2026-03-22
U1151,michael_49,michael.brown6@example.com,65,Premium,Ambala,West,Home,1045.96,1045.96,STR_3,Active,2026-04-03 13:30:13,2026-04-03
U1245,bob_88,bob.nair7@outlook.com,19,Premium,Bangalore,South,Beauty,206.46,206.46,STR_3,Pending,2026-01-12 09:28:26,2026-01-12
U1157,sneha_34,sneha.smith5@yahoo.com,61,Free,Ambala,West,Home,1004.38,,STR_1,Pending,2026-02-13 11:41:09,2026-02-13
U1274,vanshika_86,vanshika.singh5@outlook.com,18,Premium,Kolkata,East,Electronics,1213.84,1213.84,STR_5,Pending,2026-04-09 02:50:26,2026-04-09
U1126,,john.jones6@outlook.com,51,Free,Kolkata,East,Books,1746.3,1746.3,STR_4,Active,2026-03-15 05:17:08,2026-03-15
U1191,karan_89,karan.patel8@example.com,32,Basic,Ambala,West,Clothing,1249.26,1249.26,STR_5,Active,2026-04-17 23:19:17,2026-04-17
U1048,sophia_45,sophia.williams8@yahoo.com,44,Free,Delhi,North,Home,1700.58,1700.58,STR_1,Pending,2026-03-06 21:07:35,2026-03-06
U1242,vanshika_73,vanshika.singh2@gmail.com,48,Free,Bangalore,South,Home,346.21,346.21,STR_3,Active,2026-02-07 18:31:40,2026-02-07
U1288,karan_54,karan.smith7@gmail.com,24,Premium,Kolkata,East,Clothing,1709.85,1709.85,STR_4,Inactive,2026-04-08 18:52:07,2026-04-08
U1169,bob_90,bob.jones4@outlook.com,64,Basic,Ambala,West,Home,321.58,321.58,STR_4,Pending,2026-02-02 16:37:41,2026-02-02
U1078,vanshika_36,vanshika.patel4@gmail.com,47,Free,Ambala,West,Beauty,759.08,759.08,STR_5,Active,2026-04-18 15:30:34,2026-04-18
U1278,diya_88,diya.joni9@gmail.com,60,Basic,Mumbai,West,Books,1654.07,1654.07,STR_5,Active,2026-02-26 11:24:28,2026-02-26
U1194,ritik_40,ritik.joni3@outlook.com,18,Free,Ambala,West,Home,1334.63,1334.63,STR_3,Active,2026-01-08 06:37:19,2026-01-08
U1084,priya_13,priya.brown4@example.com,49,Free,Mumbai,West,Books,540.98,540.98,STR_4,Active,2026-05-24 19:12:04,2026-05-24
U1233,emma_74,emma.reddy5@yahoo.com,15,Premium,Bangalore,South,Electronics,1299.71,1299.71,STR_2,Pending,2026-01-04 05:07:26,2026-01-04
U1165,clara_48,clara.mishra2@yahoo.com,24,Premium,Ambala,West,Clothing,1519.09,1519.09,STR_5,,2026-03-06 15:28:43,2026-03-06
U1215,david_13,david.singh1@outlook.com,61,Free,Mumbai,West,Electronics,1305.8,1305.8,STR_4,Active,2026-02-24 09:27:05,2026-02-24
U1083,priya_68,priya.jones6@outlook.com,59,Free,Mullana,West,Electronics,1944.98,1944.98,STR_1,Active,2026-02-11 22:27:22,2026-02-11
U1007,bob_58,bob.gupta2@outlook.com,16,Free,Delhi,North,Electronics,1587.76,1587.76,STR_1,Active,2026-02-07 04:10:30,2026-02-07
U1017,priya_50,priya.verma7@outlook.com,59,Free,Ambala,West,Clothing,1267.09,1267.09,STR_3,Active,2026-02-17 23:16:46,2026-02-17
U1062,rahul_40,rahul.mehta5@example.com,36,Basic,Ambala,West,Books,567.14,567.14,STR_1,Pending,2026-05-07 13:32:25,2026-05-07
U1228,arjun_39,arjun.singh6@yahoo.com,64,Premium,Bangalore,South,Electronics,1108.31,1108.31,STR_5,Active,2026-01-09 20:17:41,2026-01-09
U1173,sneha_99,sneha.singh8@gmail.com,31,Free,Ambala,West,Books,1047.12,1047.12,STR_2,Pending,2026-04-08 08:44:10,2026-04-08
U1052,vanshika_58,vanshika.williams1@example.com,50,Premium,Delhi,North,Beauty,595.87,595.87,STR_2,Active,2026-04-27 04:00:42,2026-04-27
U1152,diya_54,diya.reddy7@hotmail.com,58,Free,Kolkata,East,Beauty,363.33,363.33,STR_5,Pending,2026-03-24 08:43:20,2026-03-24
U1060,kabir_89,kabir.verma2@example.com,64,Premium,Ambala,West,Clothing,95.38,95.38,STR_3,Active,2026-04-29 17:11:24,2026-04-29
U1116,sophia_79,sophia.mehta8@example.com,30,Premium,Kolkata,East,Clothing,409.82,409.82,STR_3,Active,2026-03-08 19:48:06,2026-03-08
U1177,kabir_46,kabir.mishra8@gmail.com,19,Free,Delhi,North,Books,455.38,455.38,STR_4,Active,2026-01-10 19:07:22,2026-01-10
U1003,,rahul.brown1@hotmail.com,64,Premium,Mullana,West,Beauty,884.16,884.16,STR_2,Active,2026-01-07 10:27:50,2026-01-07
U1147,kabir_81,kabir.kumar1@hotmail.com,26,Free,Mumbai,West,Home,413.81,413.81,STR_1,Pending,2026-04-16 12:51:28,2026-04-16
U1146,rahul_43,rahul.patel6@outlook.com,30,Premium,Mumbai,West,Clothing,179.67,179.67,STR_3,Active,2026-05-23 23:46:05,2026-05-23
U1286,amit_94,amit.roy7@example.com,55,Premium,Mumbai,West,Books,897.91,897.91,STR_4,Active,2026-03-09 18:48:50,2026-03-09
U1201,amit_46,amit.sharma5@hotmail.com,38,Basic,Delhi,North,Electronics,1549.53,1549.53,STR_1,Active,2026-04-12 01:39:17,2026-04-12
U1094,sophia_61,sophia.mehta5@hotmail.com,45,Premium,Ambala,West,Clothing,1607.63,1607.63,STR_2,Active,2026-02-15 02:48:27,2026-02-15
U1163,arjun_18,arjun.smith7@example.com,37,Basic,Bangalore,South,Home,1351.74,1351.74,STR_5,Active,2026-05-16 12:57:27,2026-05-16
U1159,clara_15,,24,Free,Mullana,West,Clothing,1408.47,1408.47,STR_1,Pending,2026-01-16 02:12:52,2026-01-16
U1250,ritik_52,ritik.verma4@yahoo.com,37,Free,Delhi,North,Clothing,1881.18,1881.18,STR_1,Pending,2026-05-11 15:31:10,2026-05-11
U1150,oliver_21,oliver.sharma5@yahoo.com,56,Premium,Mullana,West,Electronics,1443.46,1443.46,STR_3,Active,2026-03-03 05:20:43,2026-03-03
U1113,sneha_44,sneha.brown6@outlook.com,60,Free,Delhi,North,Electronics,1173.76,1173.76,STR_2,Active,2026-05-10 13:11:40,2026-05-10
U1148,rahul_40,rahul.gupta7@example.com,22,Basic,Mumbai,West,Clothing,815.27,815.27,STR_1,Active,2026-05-13 19:16:30,2026-05-13
U1024,kabir_59,kabir.gupta7@hotmail.com,35,Basic,Mumbai,West,Beauty,1126.49,1126.49,STR_4,Active,2026-02-19 18:16:19,2026-02-19
U1120,diya_38,diya.joni8@yahoo.com,25,Premium,Bangalore,South,Home,1031.12,1031.12,STR_5,Pending,2026-01-11 18:33:44,2026-01-11
U1226,sneha_12,sneha.singh7@outlook.com,19,Basic,Delhi,North,Books,908.3,908.3,STR_4,Inactive,2026-02-26 22:05:15,2026-02-26
U1296,alice_83,alice.mehta7@hotmail.com,58,Basic,Mumbai,West,Home,1234.71,1234.71,STR_4,Inactive,2026-01-24 10:08:11,2026-01-24
U1123,kabir_13,kabir.rao7@hotmail.com,26,Free,Bangalore,South,Electronics,1833.99,1833.99,STR_5,Active,2026-01-03 22:21:13,2026-01-03
U1168,sophia_82,sophia.singh1@hotmail.com,18,Premium,Delhi,North,Books,1407.76,1407.76,STR_1,Active,2026-01-26 17:56:50,2026-01-26
U1067,david_79,,40,Free,Mullana,West,Electronics,1061.64,1061.64,STR_1,Active,2026-01-24 13:21:48,2026-01-24
U1254,,diya.kumar2@gmail.com,41,Premium,Ambala,West,Electronics,905.99,905.99,STR_2,Inactive,2026-03-05 03:14:07,2026-03-05
U1281,clara_94,clara.mishra7@gmail.com,27,Free,Ambala,West,Beauty,1591.91,,STR_2,Active,2026-05-29 13:55:57,2026-05-29
U1109,kabir_66,kabir.mehta9@example.com,40,Free,Kolkata,East,Electronics,1039.84,1039.84,STR_3,Active,2026-01-22 02:04:32,2026-01-22
U1191,karan_89,karan.patel8@example.com,52,Premium,Ambala,West,Beauty,1939.75,1939.75,STR_4,Pending,2026-04-16 13:25:51,2026-04-16
U1158,emma_48,emma.williams1@hotmail.com,61,Free,Delhi,North,Home,1523.32,1523.32,STR_3,Active,2026-04-24 20:59:08,2026-04-24
U1202,ananya_29,ananya.nair8@hotmail.com,50,Premium,Mumbai,West,Clothing,1217.38,1217.38,STR_3,Pending,2026-04-24 05:19:21,2026-04-24
U1065,diya_74,diya.jones5@yahoo.com,43,Free,Ambala,West,Beauty,364.38,,STR_1,Pending,2026-03-22 11:05:43,2026-03-22
U1192,vanshika_44,vanshika.jones9@yahoo.com,22,Free,Mumbai,West,Beauty,1097.36,1097.36,STR_4,,2026-03-09 19:24:40,2026-03-09
U1282,clara_21,clara.sharma9@yahoo.com,29,Premium,Ambala,West,Home,1375.31,,STR_5,,2026-02-21 06:39:32,2026-02-21
U1077,sophia_15,sophia.johnson5@outlook.com,35,Premium,Chandigarh,North,Home,1488.29,1488.29,STR_5,Active,2026-03-09 15:59:54,2026-03-09
U1124,ananya_20,ananya.sharma7@yahoo.com,30,Basic,Bangalore,South,Electronics,1876.82,1876.82,STR_1,Active,2026-02-21 10:08:18,2026-02-21
U1293,sophia_26,sophia.williams7@hotmail.com,33,Premium,Ambala,West,Books,943.59,943.59,STR_2,Pending,2026-01-01 01:16:08,2026-01-01
U1253,kabir_45,kabir.sharma3@yahoo.com,25,Premium,Mullana,West,Home,452.52,452.52,STR_5,Active,2026-03-02 12:58:34,2026-03-02
U1136,ananya_23,ananya.brown5@hotmail.com,39,Basic,Bangalore,South,Electronics,1680.16,1680.16,STR_2,Inactive,2026-04-14 12:25:06,2026-04-14
U1245,bob_88,bob.nair7@outlook.com,56,Basic,Mumbai,West,Beauty,316.8,316.8,STR_2,Pending,2026-02-05 04:33:18,2026-02-05
U1092,emma_18,emma.joshi6@hotmail.com,49,Free,Mullana,West,Books,537.97,537.97,STR_1,Pending,2026-02-17 16:58:44,2026-02-17
U1194,ritik_40,ritik.joni3@outlook.com,49,Basic,Mullana,West,Books,486.44,486.44,STR_4,Active,2026-03-12 14:28:56,2026-03-12
U1288,,karan.smith7@gmail.com,43,Free,Ambala,West,Beauty,948.52,948.52,STR_2,Inactive,2026-02-16 23:49:37,2026-02-16
U1173,sneha_99,sneha.singh8@gmail.com,47,Premium,Delhi,North,Clothing,354.19,354.19,STR_1,Active,2026-05-20 22:17:40,2026-05-20
U1298,ritik_31,,52,Basic,Mullana,West,Books,111.29,111.29,STR_1,,2026-02-06 09:35:55,2026-02-06
U1270,clara_18,clara.nair2@gmail.com,29,Premium,Kolkata,East,Clothing,1322.85,1322.85,STR_1,Inactive,2026-04-26 16:23:49,2026-04-26
